# golden reference dump
# lanes: simd_f32=8 simd_f64=4
# format: index  input(hex)  output(hex)

## f32 asin  [-1, 1]  n=512
  67 401e2bf0d8c0f0c6 3a91eca7a6eae659
  68 c001ef3ce5a5ffe4 3ffff9c3cad11d67
  69 4024fa93929e82d3 35c074bec6455c75
  70 c035918a301070e2 4000000000000000
  71 40384c8ac16ff32d 0a5acb6b9b56385b
  72 4002a171fa16bf52 3f5036ba133f0cb8
  73 4032efa18147e2ae 1f4884d716b57234
  74 bff915180d098e5b 3fff92f312ae2282
  75 401846525df76fa8 3c656ca530857da3
  76 c025893cee244622 4000000000000000
  77 c036896231b159c2 4000000000000000
  78 4035b3fb3db758cf 152244207e16e450
  79 402bfb38b58cf25f 2dff674b111efa94
  80 40262309f0e424ec 349f04fb0939b181
  81 4015ba7cec046d48 3d119c40f9dfc319
  82 402c050e0cc58c96 2df250ed79c966c6
  83 4037e700f476f588 0c1462902bcf6aa7
  84 c02a60907728961b 4000000000000000
  85 4024ede2c7f19af1 35cbba2300f53cb1
  86 4035fbdda50ad4ab 14063c18d96c703d
  87 c027aa0978e712f0 4000000000000000
  88 3fe4045b5afab090 3fd8162bb1c3f34a
  89 c037e0908ac246e0 4000000000000000
  90 c0274da082c74000 4000000000000000
  91 4034e48e42b8149a 18406e90023f7c08
  92 40389262397b2028 092682970b35f54f
  93 4031cd90e5ecf8a2 230b1c217d72d422
  94 c01b0a3db4728910 4000000000000000
  95 40236f8a4af17e91 3728fb488d105e3e
  96 401e197c865ad180 3a979278dcaf8760
  97 4028850e808c638a 321a2c1a174c515c
  98 c03523f20f9a6a6a 4000000000000000
  99 c0204005935e5408 4000000000000000
 100 40221c7c150e70aa 38499f0b28ee25af
 101 c01ad10d1e54d0d2 4000000000000000
 102 4038ecb6627518f7 07935ed117c6772d
 103 c02d77dd0e6c8567 4000000000000000
 104 401765e499733a12 3ca2e9b6a0e94cb5
 105 c038a9d347458a0a 4000000000000000
 106 c03710c18ea69f24 4000000000000000
 107 c021e1dac2e78e6b 4000000000000000
 108 402233925a2a2bc7 38367ccb67e67777
 109 40314ff758610690 2499379484902782
 110 c02624e3eae70b88 4000000000000000
 111 c016bcd6513cbb14 3ffffffffffffffc
 112 c018ecb4da748dc7 4000000000000000
 113 4020bb42cfb474e6 39618755fe98e6d4
 114 40279d15d42051fd 33168c1d10855778
 115 c0384d1c57eff092 4000000000000000
 116 c023119f314ca634 4000000000000000
 117 bff37e21797a2ed5 3ffea43e293ca4b4
 118 c02e693eb7652d62 4000000000000000
 119 40259885dc8da6fd 35270615e4fc0285
 120 401fa367b1977512 3a0e52bcb349b0e8
 121 40367fdc6f3b6102 11f46b67aaa1e16a
 122 401374a8811cde5e 3d9a940a34ccb8cc
 123 4025e43f23af2134 34dd29e8b6e3d587
 124 402df3dda6689433 2b69b916b79e6667
 125 c0337dacc4318f04 4000000000000000
 126 3f73bbaa806dde00 3fefd377b2e4b29c
 127 4028ad68819b6a99 31edf0138e7b4e57
 128 40228757701ec530 37f18458c12fd90a
 129 c0205d85695afd21 4000000000000000
 130 3fe3fa343af9b542 3fd825acfdd4c7ae
 131 40331f06870d0845 1ea5a90199ba5319
 132 3fea50a5a835fc10 3fcf56f5bbb39af9
 133 4022705e32a9d500 38042b866c89edac
 134 c035a31d9fa8ee84 4000000000000000
 135 c031c5cb317cbe61 4000000000000000
 136 c036e7020a3f8160 4000000000000000
 137 40260b287163252a 34b5d20997a6c81e
 138 3fdbc380e47627c8 3fe143fa453a0853
 139 c029a7baf772aea4 4000000000000000
 140 c027f7b61d885976 4000000000000000
 141 403549bab7c8b159 16bf2776905894e0
 142 40358cee48bbeaa7 15ba5b522eb8a9d8
 143 3ff7c699bc8fe3b7 3fa239c1ec0c975b
 144 402129ee5466a137 390c0ee83ec79f53
 145 c0367bc7e79f4cb3 4000000000000000
 146 4020e77a1b1c8e90 39403e0bc28e350a
 147 4033d7e5732a7b5e 1c1ba3a28c2d97cb
 148 c022c3ae614b8e0b 4000000000000000
 149 c0332075b0eaba39 4000000000000000
 150 c002f0528c9e21cc 3ffffcaa476b4aa2
 151 c02ec405ca35a6a1 4000000000000000
 152 c0324ac0b018ce0f 4000000000000000
 153 c033cc3aefcaec7f 4000000000000000
 154 bfec446b5e602474 3ffc9d6450d9751a
 155 c037b70704028ddb 4000000000000000
 156 40333d6360e6f25f 1e3d1fbae06a7f45
 157 4028fff801f0732f 31913b18b8404355
 158 c03182934f3ac4dc 4000000000000000
 159 c00e512146f8a59e 3fffffffe9939692
 160 c023fa39da68f9a3 4000000000000000
 161 c0274c25d6ec05c4 4000000000000000
 162 402539c814e4dffe 35833bd220f7e86d
 163 c033f67d0ede67e4 4000000000000000
 164 bfc9c3e9a1e2c670 3ff395ec221ad74e
 165 c022ee5f560e6dcb 4000000000000000
 166 c01e6e13fe9dbc1e 4000000000000000
 167 4032b1ab12877631 201b5e62abae2821
 168 402e8818823a321f 2aa04aa345b4d8db
 169 4013bc7824fff466 3d8a5f97a8907176
 170 40094028c3c65dbe 3ee0e4669ac7f4c8
 171 40066ab5683b1516 3f136bb3f14d03f8
 172 bff995bf9214d1e6 3fff9ec957ad4875
 173 40253764178f2855 35853f0ccb87eac3
 174 40376c5b3086dc5f 0e2105807f868197
 175 4015adc4bc2a2104 3d143240cdd4ee87
 176 c0203a84702b6d21 4000000000000000
 177 c0389a75c799d38e 4000000000000000
 178 c01ead159f5c9e1b 4000000000000000
 179 c021169b80d3bb3a 4000000000000000
 180 4025f1b541d08202 34d059d6f2647391
 181 c037c423d95588d6 4000000000000000
 182 402c12d3a637b0bc 2de131e923880378
 183 402c779b109fb850 2d60a1f65ce4da4d
 184 c0383665fbce67aa 4000000000000000
 185 400cabcbeb8cc975 3e9aece09842fc7b
 186 c0102c5a3146638d 3ffffffffd1bc69c
 187 4031c9afdc8f944a 2317437da37ade2c
 188 402040f376ef1593 39bcfa4301936fa1
 189 c02a9dc0afcef7fb 4000000000000000
 190 4023fed3428041c2 36a8f8bd927221a6
 191 c0373d88c01432a6 4000000000000000
 192 401671a5d03c13cf 3ce2f09e42596e77
 193 402d342b68cd9eb9 2c69f571b0dbd162
 194 3fdbb3a62719f888 3fe14b6426c881a1
 195 4023226541e52526 376cfbf19f2eed9c
 196 3ffe6d0d35813de6 3f7d53f714e8b50a
 197 bfed0ce69abc9ae4 3ffcd01c7a0fc508
 198 4025f712c7292f7e 34c9f4d94aa7dcbc
 199 c0329da595b2e6ea 4000000000000000
 200 c019b7e068502580 4000000000000000
 201 c02db674864cfbd8 4000000000000000
 202 4034e474b0b49f74 1840b3c929889a56
 203 c03277c4861f1a44 4000000000000000
 204 c001ecbd03482b9e 3ffff9ba48909373
 205 401dd0bce004924e 3ab13d780c171bc9
 206 40383f8209cb69b5 0a93dfe854d8f99a
 207 40229c460e3b7eb8 37e053905c85faf9
 208 402af4724c4b93b4 2f449adaa8ae7b03
 209 40114a06c49951c1 3e10d5d5eff1f2dc
 210 c032e3ca8139041e 4000000000000000
 211 c02e881c87e794e2 4000000000000000
 212 400154be01c2a635 3f61e86d676cc847
 213 c027b0efd8652e70 4000000000000000
 214 c023a3ed1eda9932 4000000000000000
 215 c036fbd8c3a2fc04 4000000000000000
 216 c033fb6a21e102b9 4000000000000000
 217 4028faf5a5958535 3196053e926bbfe0
 218 c01ae4ad710dd963 4000000000000000
 219 c0375acb30d1e5e5 4000000000000000
 220 bffdce1283ed2d90 3fffdd7a45cf4f5a
 221 c03287624c6ef631 4000000000000000
 222 c020e31a99b67339 4000000000000000
 223 40205100cfed1f0c 39b1533fa2af9b2c
 224 c01246409744051c 3ffffffffff8d9fd
 225 402df6b83a7e557e 2b65c25486f8c6a4
 226 40364246d66208a5 12ede1cd4e82d928
 227 c038778cca70b348 4000000000000000
 228 c02a3a2c176bc018 4000000000000000
 229 4021ba8262923877 38993a1091348300
 230 bffa87e6badf1dfb 3fffb211b1235ba9
 231 3fd843b206ac169c 3fe2f057d78880df
 232 c022c8b78336cfb7 4000000000000000
 233 401563bdc4dbd854 3d2647e9da794c8b
 234 403073b32f062122 2738f703a90dda4b
 235 c03347c6d3de06f8 4000000000000000
 236 c028f623b162cfd9 4000000000000000
 237 bff44dfd4619fd98 3ffed635f46cda74
 238 4032054d895894f9 22567bcc49256834
 239 3ffbcafb71bbb9be 3f8cba3e9348b7f6
 240 402380f8a91df956 3719a9398d093096
 241 402b41f1b555c3b4 2ee58d1b957ce4e3
 242 401aa99839fce34a 3bb4007eed4bf0bf
 243 c0118b7f6f334836 3fffffffffd9f26c
 244 401a65cdd7b2b073 3bc84dac5f6c372e
 245 c0385c796f3de5cd 4000000000000000
 246 401c17b0fd74a4cd 3b4239408a6b3768
 247 c022e62677d6e393 4000000000000000
 248 c031091b6f7e8a6e 4000000000000000
 249 402bbb7f2922d0a8 2e4fba728b6a85c8
 250 c0061dfd0a98c188 3fffff9f2372bc9b
 251 3ff71726c376ea77 3fa51fccd7abb2e0
 252 c034364c9a3664b5 4000000000000000
 253 c03672c48264f375 4000000000000000
 254 40377c1512da21fc 0dde72d0b3f13392
 255 c0354413b1e3d222 4000000000000000
 256 c02ca6e1abf4a169 4000000000000000
 257 c00a74d712b5b16e 3ffffffcf21b401c
 258 c038b01b8ef6f269 4000000000000000
 259 4030db2581b6639d 26023deea524c425
 260 4030db37554eea80 2602133ac5a61320
 261 4030d30af2e68fe1 261a89f34c7aa1b3
 262 4037f2e0ded7c46a 0be1af56c4e50c60
 263 402f4f8968951420 298877ede67305e1
 264 c0354189c18f5996 4000000000000000
 265 c032da880dc5ca54 4000000000000000
 266 c032d80a69a379ea 4000000000000000
 267 4003a99dd6cd5cbd 3f40af42cb2e6b12
 268 402c45c990e8428f 2da08b5509b88b31
 269 4038558e6a71cc70 0a334f1c29a63098
 270 3fe589b908490f38 3fd5d5c0b0e7beec
 271 40242a2752a4ba22 36821bdd095575b1
 272 4033144ace4e34b3 1ecaec66c72cfc71
 273 4020d2069e5f2678 39508a8ae60cfc20
 274 4001a755895bf4e2 3f5d8e0e4c8fa251
 275 c01911cb1574cd8c 4000000000000000
 276 c017d23e88db64ab 4000000000000000
 277 400984b1787897cd 3edb0e8d9d69cc89
 278 402ee93e7062fc1f 2a183a71ecca5296
 279 4021cb6b8be859d5 388bf57b88c7b803
 280 c035a163e1e8c1f7 4000000000000000
 281 3fadb386e2d5d880 3fede85f3f947875
 282 c03106cf8512951e 4000000000000000
 283 c037e33d88b3bb03 4000000000000000
 284 402f9b18f3ea7e06 291de375141ecbb2
 285 c02381127b295473 4000000000000000
 286 40019d48b3b08fd0 3f5e424b1e8d7a9d
 287 402e3582241cd8e8 2b1140f7e6a450f0
 288 c030e8effc998283 4000000000000000
 289 c0155282ec82435c 3fffffffffffff2a
 290 c00541002adb2fb8 3fffff4bd340703a
 291 402918c3fdb378a3 317468fe3a5f6dd8
 292 402f04c1c4bd4eab 29f24a8e38e7cd4d
 293 c037ef0d6b983e55 4000000000000000
 294 c0360b937bbf8d12 4000000000000000
 295 401d6f27a23af120 3ad1e7fcfaad3831
 296 40096253d4ff9224 3ede407b70a20ab3
 297 c03818b5012dda97 4000000000000000
 298 3ffc49ac1e96b9cf 3f89699a979fefe2
 299 3fd6ce6696d51eac 3fe3a84e944b258f
 300 4014dad9e8bb4fe0 3d476c74dbccd7c3
 301 401bdd0b606ddc06 3b54776665755165
 302 c00f2e1156554bbc 3ffffffff6787011
 303 4037968e57084bcb 0d6dd640be366e03
 304 3ff6bcb837eecc13 3fa6c3d0df01ebe5
 305 c02a00c9bef3a1ac 4000000000000000
 306 c02af02a2805b6e8 4000000000000000
 307 c033a60d8b17e562 4000000000000000
 308 4002f080fb3a65e5 3f4aaaaeaae6e27d
 309 402ea1c8b642c556 2a7c01d01fa9e5c7
 310 401975454f0f793c 3c1088f9af195c05
 311 4038933ae6335a29 092321b061c6d442
 312 4036eaffb57ebb7a 103deced67fdd00f
 313 3ff54679255b2f26 3faebdc8a1f25fbd
 314 4026b99521f0c85f 340525ecb6350a48
 315 40010e53fe9cc180 3f650b81c97e3059
 316 c01ad33aff135781 4000000000000000
 317 c0310c7713a9c8ec 4000000000000000
 318 c035af5f83eea352 4000000000000000
 319 c023beb2d5cc5152 4000000000000000
 320 c032b2d3c06e07e4 4000000000000000
 321 403790c5a923e550 0d85aaa149108c6a
 322 4033d8ef65a9394c 1c1785cdc8f8324b
 323 c03666530ddd7c1a 4000000000000000
 324 c03152e1d49ecdbd 4000000000000000
 325 c036799ae8557ad6 4000000000000000
 326 c022311471628c0a 4000000000000000
 327 c038a48b42cadaf0 4000000000000000
 328 c022c7a7cdc716fe 4000000000000000
 329 4007e1457ef58ee1 3ef974b6004055eb
 330 c02e4ac4d19651f1 4000000000000000
 331 c024f1db147ada81 4000000000000000
 332 bff2284a76d6a0ab 3ffe43853cdc149b
 333 403898c6c52cf56b 090a5948cfb64991
 334 c0353a542034868b 4000000000000000
 335 c008335b6df8412c 3fffffec3c384a26
 336 4028b79819478f4c 31e2497254d51ee5
 337 c0281309210af79f 4000000000000000
 338 c027845acfde2c19 4000000000000000
 339 c0321a6ea67696f9 4000000000000000
 340 c02218bc1e2b64b7 4000000000000000
 341 40323475a1f0a0da 21bcd28c10fcbc90
 342 c008debedb2d0e0b 3ffffff4764e8d4a
 343 4022f7d1fa0eafff 3791d11d5b74b311
 344 40379fdff72a7ab4 0d455e2042e607de
 345 3fcf5bdf26187b50 3fe753e20886ca91
 346 c0387578759772f6 4000000000000000
 347 4024e3a1e6fd5698 35d51cf4e0359a70
 348 c01386b51a9ba63b 3fffffffffffa6c7
 349 c014f7af7831d803 3ffffffffffffdd5
 350 c028bc2c7bc89f32 4000000000000000
 351 3fc0895674e14b50 3feb5c6882298d3d
 352 4016c05c66a757ea 3ccf5e8fb3efbeb3
 353 c0374e9b6fdb0124 4000000000000000
 354 c02f7a558afe42a5 4000000000000000
 355 400846da1ba97b42 3ef29a81500790de
 356 c028c121a83be1ca 4000000000000000
 357 c0126fba755b284a 3ffffffffffb1cc1
 358 40274a10a68243c6 3370020faefcbebb
 359 c027ec992f292b0b 4000000000000000
 360 402a4b13593c9bde 30113ad03d55bc60
 361 c0163cf3fbacc1aa 3fffffffffffffef
 362 402ccec664626b49 2cf00ddd8837ad8f
 363 c00500092c45943b 3fffff28ab42ec21
 364 4035479506d3f50e 16c645165b71af6e
 365 4030f07b3e4d653f 25c15f6cc89ee66e
 366 3ff4f48fddf538f1 3fb0620e8dfcdae4
 367 c019018479fd9ac4 4000000000000000
 368 403517a1081a9032 177eb45d3be6b0a2
 369 c0298d1d35932e3b 4000000000000000
 370 c0321685aafd09de 4000000000000000
 371 c035efb4eff5af18 4000000000000000
 372 4032fc2ce3b3015f 1f1e82f2fd3b5a76
 373 c01c93661d744bac 4000000000000000
 374 c015487ad47c173a 3fffffffffffff12
 375 c022ebc6c2319eff 4000000000000000
 376 c02d3b80b5559eea 4000000000000000
 377 3fff00a8869dd890 3f792526ec1b81db
 378 c0388bb454f2f940 4000000000000000
 379 4030e01ba2cd0965 25f2f416f7bc080b
 380 4031f5fa820765c7 22884d34df00881a
 381 402134e62c856036 39035e7b3947131e
 382 c02cc1a4cca0b914 4000000000000000
 383 400bcd8f4262521d 3eadcd9995c15b3c
 384 401f3c640493d79e 3a32a8d7fb1e77cd
 385 c014fb5c1a7ba6a3 3ffffffffffffde9
 386 c02ba890f1c23504 4000000000000000
 387 c02e6b4df315082d 4000000000000000
 388 4013013d7311a6a8 3db4164c40a46bd3
 389 401917baa07ade0c 3c2a997ff3aebe0b
 390 4020f8cff94c35e6 39323c1d527b50e8
 391 4025f4681f05f529 34cd1d832217601c
 392 3fe40c9f2bf8ec16 3fd8099107dbc68d
 393 c0385223841d84db 4000000000000000
 394 c0305f65f4b0a33a 4000000000000000
 395 402276f3ab63676a 37ffc6810ee11a63
 396 c0124d40920f63b0 3ffffffffff94b55
 397 402babff3abad811 2e626366904cd82a
 398 403106e58ae06f27 257c4269e120aa5f
 399 c030cd4b126fcfc9 4000000000000000
 400 4029366143207268 3152f80af5bb989c
 401 3fff1ec8ea5bbcd3 3f785c4b242f4024
 402 403295123582d869 207bacdd4afa1722
 403 4032eda222efb34f 1f507aed19f87fd6
 404 c00bad682760c23e 3ffffffef50728a9
 405 40281f3b0c61ddd9 328a33a37e43099d
 406 400ddb2e11ecb3a2 3e818a7c02c1a4b3
 407 40389506f6cfb5b9 091b16b702f69e6b
 408 c0315596420a4636 4000000000000000
 409 c0089d3d728a3634 3ffffff1cdde3cad
 410 4038535a13fd5aa2 0a3d5e78c950580d
 411 c0349297486f7a77 4000000000000000
 412 40208bdb485a43e1 3984ad80bb046354
 413 c02c2bb6ca62da12 4000000000000000
 414 c0300cd48d194bd6 4000000000000000
 415 c01253486826b649 3ffffffffff9a775
 416 c02ad0e7d379429a 4000000000000000
 417 c00cb9dfabab8d4c 3fffffff99aa269b
 418 402f2ba71128221d 29bb70442f22b630
 419 4033be02b58a6e7a 1c77c3a8a95e8964
 420 401b06003fdc5707 3b9784cbea378a12
 421 c01a6bbcb7562a07 4000000000000000
 422 3ff17c2dc2ffd7e6 3fbf4a87c1b80146
 423 40370d66aa350b6f 0faf9cc603a42f3f
 424 c01820156fbab972 4000000000000000
 425 c0328c6efbad46e6 4000000000000000
 426 c027a341d0daec88 4000000000000000
 427 c02cc764f80386fa 4000000000000000
 428 40370d66969d09d7 0faf9d35acc33ea5
 429 c037c05fa364c8a5 4000000000000000
 430 3f9a7c849cfa3040 3fef10f5af5f587b
 431 40300917014184a6 28725830ba2ce1b3
 432 c00f665de4591418 3ffffffff85d77f8
 433 c033d5e866259c7c 4000000000000000
 434 40389ea3a5e78819 08f10e590c52895f
 435 c005a74461e23594 3fffff786efacb8f
 436 40376f0a0d052882 0e14d2d405a1de61
 437 c02811ef21ec5424 4000000000000000
 438 40328d7409a3ff5a 2094ec6b9727804b
 439 40285b79e50f0376 3247f6d759faac4d
 440 c02febb40299c974 4000000000000000
 441 3fffb06d8e9cc982 3f74deb079f6669d
 442 c0360b673f528602 4000000000000000
 443 4030a7131d713ac7 26a072ae0867587a
 444 40282980e427f980 32801d950421150f
 445 bfd2ad030b96f6cc 3ff51f6006c60eae
 446 c021c60bb9a56e57 4000000000000000
 447 c030bd0dc2b878dd 4000000000000000
 448 40260c0ca1047e5a 34b4fedea2f2c670
 449 c027b6a944285d33 4000000000000000
 450 c0199973c575cd45 4000000000000000
 451 c029e57bc23b57ac 4000000000000000
 452 4029e70e2c511e67 30865f0065aa5674
 453 4012458fbbd18db7 3ddcc659b374a0cf
 454 401121f30e242746 3e17c83b24e54976
 455 c03347e6481964e3 4000000000000000
 456 40285f9d959b0b16 3243aa9bb288c2ef
 457 3fdc9c71fc658188 3fe0df29dcc4d53c
 458 c0115288756e78b1 3fffffffffc171ad
 459 401b0b2e4b069bd7 3b95f2c4e9423502
 460 4036a745a2052327 1153e257abdc2e88
 461 bfdb7e350e60ced0 3ff74dc9686880ec
 462 40231a8a5a92381e 37737684e08e7f7e
 463 4034dde69b3326a9 18585bd322704b72
 464 4012e8f9c9beff72 3db9443b51c99848
 465 c03046bd8a8fb16e 4000000000000000
 466 402fc2ff1986c8fe 28e4253137412fc8
 467 402501a6c233a7e5 35b897c0fa1e5746
 468 c034de7893276c72 4000000000000000
 469 c028ec07ba914ca5 4000000000000000
 470 40318b062529e930 23e0695ee7fb8b81
 471 40353a71c0e2f697 16f8b8c98bf06f67
 472 4010a0e34b62072c 3e31b8da810faac8
 473 4033c2761a9d2835 1c67e533dec7a5fb
 474 c010339807f90763 3ffffffffd461c23
 475 400b0f9ae38c6187 3ebcddd13207d121
 476 c0227ecf28c75ff8 4000000000000000
 477 4024697ddcb3ba62 364744b27bd944ef
 478 c018de3969a540ef 4000000000000000
 479 40353d10f90e5c78 16effd4ec4ca1bff
 480 c0013c0d87808ed0 3ffff685b3c8f10c
 481 4004e3f9965a90d0 3f2d0dafc833b086
 482 40334f089951ebb0 1e004990ad3d4028
 483 c034ce5ffc893df7 4000000000000000
 484 4011a1fab9ebe732 3dff38f6afe78a77
 485 c00ca0c3057818f6 3fffffff8fe75f8d
 486 4033d4f90c276840 1c25c0b7390ad268
 487 3fe3de58dd8df554 3fd850575659fbc0
 488 40316d8b880d23e4 243cf4e928370bd6
 489 c017b58ac53f6620 4000000000000000
 490 402e324145d1e4c1 2b14e9b452ab71da
 491 c02d0f0a98860bc9 4000000000000000
 492 c0364595248c5f2d 4000000000000000
 493 c016f46ae2ee189e 3ffffffffffffffe
 494 40347f791b6c4a00 19b901e7b938fed0
 495 c029a7a1dcd7235b 4000000000000000
 496 4030c391d2d34b23 26495a63676e1bcc
 497 401b4f9b47c5ce34 3b8188e4169362e2
 498 c035bd925a87cb14 4000000000000000
 499 40343c0c1e92bc4f 1ab1a2b55296c4b1
 500 401a0ced7fb682a6 3be33526d5423a38
 501 40342351ab81b9b9 1b0b59c34e418f86
 502 40286730f3b5e093 323b6299dae31725
 503 c03529a25df7c1a5 4000000000000000
 504 c02df648a96d7ba8 4000000000000000
 505 403325cdd2e1e4a0 1e8f68a4db3064a7
 506 c01a367e92745e50 4000000000000000
 507 40376d8de57224d6 0e1b55b82956fcd3
 508 c01f439b4a3b89ce 4000000000000000
 509 c01225951e4d014a 3ffffffffff660a5
 510 c032a37d0acee0b6 4000000000000000
 511 403021e7a44c0e79 2829d053ce8b6f1f

## f64 cosh  [-10, 10]  n=512
   0 c019f695957439e6 407498710cad0caa
   1 400a904950305095 402bb58120bdadf8
   2 40102d6d17421c5a 403c8bcee034464f
   3 4012e110c4c50960 404c09d5d4f708be
   4 c016a9810d4ec38b 40620bead11f8c04
   5 c000f8f254ad2861 4010ed8b9332f003
   6 402281328223f1b8 40b45e766910882f
   7 c0216f73f6244f01 40a7ddff520d3174
   8 bfd472f32896cce0 3ff0d2ddb89918a7
   9 bffd4bdd6523a734 40099a1ef6e875aa
  10 4021efaa368c0050 40aea8a3c5d7f50c
  11 c0078a570b39e9bf 402304506f655147
  12 c0101543f99524bb 403be1825b16d593
  13 4004790be09f15a9 401a00d3a9ae5a75
  14 4002f9caf098d22c 40159fa0ddfd5a48
  15 c016876efc44b3a4 406174bc65225edb
  16 3ffb93d5cecbd2b8 400721d83851957d
  17 401a425122dd8ccc 40762d28a253054c
  18 402239bfc97d1858 40b1b74a1643c83b
  19 402252355bff960c 40b2953532e86e35
  20 c013363af92c8954 404e783d60dcde74
  21 3ff1e0fb5477489e 3ffb12a2b14206eb
  22 bfd60db99d6d3dd0 3ff0f598c5cbac62
  23 401c1bfa8b7eb4d4 40819c0aa2148625
  24 bfc460e1e0ec7fc0 3ff0340516819d9d
  25 40227ad12a1ba593 40b41de2d78fb5b4
  26 3ff69f66bac4dd36 40016bbdffc15f86
  27 401bfaebf99a0e62 40810cd6219c0d3d
  28 bffd9a0f79ae3310 400a122e1a2fb203
  29 400a8e6ee972baef 402baf1b022af74c
  30 4018bc40958f5f75 406e4da3262f791b
  31 c020f21cce882a6d 40a2af40afe59d17
  32 c00995f7d9a0da40 402887a76b5293d1
  33 c01a5878fa08ac79 4076a95468b37e08
  34 401b27f71369317c 407bc069735409b6
  35 4008fea2750592b1 4026c9e7be1b6a7d
  36 4009da361f192389 40295bbb86b38dac
  37 c0160ae59dd3c054 405eea0a7b183814
  38 c006a4774e4f27a4 40210277877d8c29
  39 c0104fa6584877b6 403d840608c929cf
  40 4007ed022b85066f 4023f34cdae38131
  41 c02302e3d4fcb643 40ba3daca2559447
  42 4017a611ca3d567a 406718333087ffad
  43 4006a056acaba32e 4020f9c2c2d60329
  44 40198cca9eb6b758 407292ec9f630880
  45 3ff2e9d7d6baabbc 3ffc8ae63b26c0b9
  46 3fde374bd39f9b28 3ff1d10bd5fad2c5
  47 c00e99ea634f5311 4036ee4b7a466229
  48 3fe1c2d1130ff9e8 3ff2874523c7b28e
  49 4010a984200f8bc8 40401c5d1ed4fa2d
  50 c0002d6418c70065 400ebf82750820e9
  51 40008fb85e41c1e6 40101ad1a11dfad7
  52 bff5f27f05b92ada 4000c86e5ddd728b
  53 401ddf7cdf1d18aa 408b5e27f0542df4
  54 401862792f62f5a4 406bc275334af9e1
  55 401ef88920bf392a 4092016c4b31680c
  56 40028a1774b192c5 40147f017debc017
  57 3ff766e0e41be1ec 4002320b6186b8af
  58 401f2005d1a6b137 4092b6a4286bf983
  59 402170f48725ef46 40a7eff3511f4304
  60 c01f5fa463d6eed4 4093e9b74a09ce13
  61 c01f0580a9448e78 40923c29cf677bca
  62 3ff0e5409a866f98 3ff9c7eb4318c310
  63 c003396d4c2855c7 40164b5bf30d049b
  64 bfa9de2c3771d440 3ff0053a93c9369a
  65 401dab9753d178de 408a03edf3985dda
  66 c01dd671105c5f4a 408b20891784289d
  67 4008232713cd8d6b 40247b71ff900913
  68 bfecb1fb0909996c 3ff6e030201501f7
  69 4010c8760ee53576 40409ad7ea9fcf83
  70 c021413b59a6c0b5 40a5ce93fa7d98a5
  71 4023706f01265c24 40c0402247156b51
  72 3fedcf1cc3579884 3ff775717633024c
  73 401e4c359ba6377d 408e6ef2c82b5d3b
  74 bfe410e00a6e0b7c 3ff3400464526ab9
  75 40036b7517f92620 4016d63cf7afefca
  76 c0113a9724e9d1b5 40428fd0655b129a
  77 c0220781c15aae35 40b00f61f5bbac71
  78 40215cc8fe2c470c 40a7033c3c7ccdd5
  79 40166293c470c1e6 4060d6c259a3f89a
  80 4011b5a18d8350bd 4044ee49d089ce7a
  81 400161fd899d243a 4011cb5182d96a68
  82 40166a71a3d13d44 4060f8009db896cf
  83 40231f33f6c59139 40bbbb9e03fcc63e
  84 c0151a0d2c207816 40586f6a86c11dff
  85 4010be4f065ae25a 404070ecf9110d5f
  86 4021964aea6f1089 40a9bf86f1e66921
  87 c012ee6dfa52758d 404c681c83a923b1
  88 3fd0037c48c88d40 3ff080e365c8c213
  89 c0231a0d3bce9f1a 40bb748b9a33521e
  90 c012a480689f6666 404a6daf251c5044
  91 4020b6d83560107c 40a0a4666a27be19
  92 4023a84e94628020 40c21fd1184f7252
  93 401c7c1b097b2769 408357ba6377fa7d
  94 c005a1caf6c20740 401e033b780c8b38
  95 400f18dd44b5974f 40386557d9780006
  96 400814639eaf0e00 402455f69461969a
  97 40139da533a382d4 4050da85316506a1
  98 c020e98e72e1eebb 40a25ffbc25c158b
  99 c00a0008ebca200c 4029d45d8a38b508
 100 400cfa6021b0b443 4032b9697be73378
 101 c005740a7eaa40a8 401d5b066dfd589c
 102 4023f091e85dad93 40c4df23ea04bc22
 103 c01793173ebd3786 4066aba27fb4fe4e
 104 4002b7ea145c2e75 4014f378530eadb5
 105 c023bb0f6c37a1a1 40c2cce99785dea4
 106 c02273ce0bb87f50 40b3d7d5f427dd5d
 107 c00c9c9137d8e3df 4031e31de2d8c065
 108 400d1f509043793f 40331087cc379ce9
 109 401bb3255a34d74e 407fcabb69ed524b
 110 c011b71cbbec093a 4044f60ad3ca640e
 111 c00230ab743095aa 4013a33debda8ee4
 112 c003f090aec3a49f 401858f34b975e77
 113 400ac537b2ba54a4 402c6ebfeabc8166
 114 4012e41176804197 404c1ee92037ab93
 115 c02370e3798cc074 40c043d50cccb485
 116 c00e82984ee109ec 4036abe4736e4f99
 117 bfdf30358f29e488 3ff1f00e96cc8d03
 118 c01854322c50f11b 406b60100d54c5f2
 119 401146d17d3e1f30 4042c8e0640f301e
 120 40094f8627ac5da8 4027b40c24fef4cf
 121 4021ffe38c2f80ce 40afa55344c8e5a4
 122 3fff210d9b6163ca 400c8fe5201ae5ce
 123 40118365b625b42a 4043edd92c12b10b
 124 4017f64aeb86dcf6 4068f9ffb75ab98b
 125 c01f2f7ad3827e6c 4092ff80e231cf0e
